EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_ORIGEM_CONTINENTE;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;AEROPORTO_DE_DESTINO_CONTINENTE;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;PASSAGEIROS_GRATIS;CARGA_PAGA_KG;CARGA_GRATIS_KG;CORREIO_KG;ASK;RPK;ATK;RTK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;CARGA_PAGA_KM;CARGA_GRATIS_KM;CORREIO_KM;ASSENTOS;PAYLOAD;HORAS_VOADAS;BAGAGEM_KG
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2022;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65242.0;1014.0;45062.0;1185.0;0.0;32320728.0;23878572.0;3619636.0;1869746.0;1388006.0;214110.0;585.0;16492692.0;433710.0;0.0;88308.0;9890413.0;572,634;171184.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2022;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59016.0;1014.0;44673.0;1732.0;0.0;30391908.0;21599856.0;3405324.0;1694031.0;1312821.0;200568.0;548.0;16350318.0;633912.0;0.0;83038.0;9304772.0;535,35;158399.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2022;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60078.0;1127.0;44494.0;3094.0;0.0;32125284.0;21988548.0;3563942.0;1725931.0;1376603.0;208986.0;571.0;16284804.0;1132404.0;0.0;87774.0;9738196.0;555,867;166115.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2022;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57854.0;1045.0;41519.0;2354.0;0.0;30892596.0;21174564.0;3498839.0;1664274.0;1432816.0;208254.0;569.0;15195954.0;861564.0;0.0;84406.0;9560347.0;559,633;167426.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2022;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;55553.0;984.0;46245.0;3348.0;0.0;31009716.0;20332398.0;3501632.0;1606927.0;1434428.0;208620.0;570.0;16925670.0;1225368.0;0.0;84726.0;9567959.0;570,983;178590.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11361.0;970.0;4723.0;396.0;0.0;12629196.0;4158126.0;1167629.0;332319.0;656662.0;106506.0;291.0;1728618.0;144936.0;0.0;34506.0;3190631.0;301,617;51580.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;16892.0;806.0;5537.0;513.0;0.0;11635872.0;6148068.0;1080598.0;487489.0;621719.0;98088.0;268.0;2026542.0;187758.0;0.0;31792.0;2952831.0;285,983;66916.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27571.0;943.0;5800.0;353.0;0.0;14661228.0;10090986.0;1365618.0;786184.0;756686.0;124074.0;339.0;2122800.0;129198.0;0.0;40058.0;3731678.0;358,533;74865.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22791.0;746.0;6154.0;521.0;0.0;12929316.0;8341506.0;1210558.0;653455.0;553252.0;108702.0;297.0;2252364.0;190686.0;0.0;35326.0;3307941.0;303,2;70323.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;28686.0;836.0;6528.0;584.0;0.0;15654552.0;10499076.0;1465691.0;820036.0;714811.0;132492.0;362.0;2389248.0;213744.0;0.0;42772.0;4005082.0;365,8;83053.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;23486.0;830.0;7384.0;974.0;0.0;14424792.0;8595876.0;1363630.0;672092.0;700735.0;122244.0;334.0;2702544.0;356484.0;0.0;39412.0;3726265.0;339,317;67925.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21573.0;900.0;7164.0;529.0;0.0;12913212.0;7895718.0;1213310.0;620163.0;604282.0;109434.0;299.0;2622024.0;193614.0;0.0;35282.0;3315432.0;302,733;69706.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27272.0;826.0;7020.0;672.0;0.0;15825108.0;9981552.0;1480278.0;780478.0;791392.0;133590.0;365.0;2569320.0;245952.0;0.0;43238.0;4044885.0;377,45;80542.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;26376.0;1043.0;7430.0;997.0;0.0;14332560.0;9653616.0;1343578.0;754817.0;701411.0;121512.0;332.0;2719380.0;364902.0;0.0;39160.0;3671604.0;332,35;77149.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27080.0;967.0;9857.0;961.0;0.0;14817144.0;9911280.0;1390541.0;780218.0;735042.0;125538.0;343.0;3607662.0;351726.0;0.0;40484.0;3799741.0;348,817;91335.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;26089.0;1016.0;7689.0;573.0;0.0;13429272.0;9548574.0;1256679.0;753538.0;648849.0;113826.0;311.0;2814174.0;209718.0;0.0;36692.0;3433971.0;307,783;94894.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2023;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;29346.0;1079.0;9238.0;269.0;0.0;14480058.0;10740636.0;1333533.0;847599.0;693461.0;122610.0;335.0;3381108.0;98454.0;0.0;39563.0;3643967.0;329,683;106092.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;57045.0;1581.0;25466.0;2881.0;0.0;28440396.0;20878470.0;3533114.0;1663195.0;1059200.0;186294.0;509.0;9320556.0;1054446.0;0.0;77706.0;9654370.0;546,55;241098.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;52734.0;1613.0;19230.0;2721.0;0.0;26290512.0;19272828.0;3253770.0;1529239.0;1005745.0;170190.0;465.0;7017684.0;995886.0;0.0;71832.0;8891054.0;526,067;210708.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;58675.0;1939.0;23898.0;3151.0;0.0;31153188.0;21475050.0;3866468.0;1687585.0;1134579.0;200568.0;548.0;8746668.0;1153266.0;0.0;85118.0;10565278.0;604,533;187145.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;55410.0;1653.0;18791.0;3789.0;0.0;29046858.0;20280060.0;3562920.0;1597548.0;1011074.0;186660.0;510.0;6877506.0;1386774.0;0.0;79363.0;9735818.0;552,217;191029.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56382.0;1695.0;46746.0;11008.0;0.0;32246064.0;20635812.0;4015618.0;1628105.0;1120695.0;207888.0;568.0;17109036.0;4028928.0;0.0;88104.0;10972837.0;600,05;173752.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56698.0;1825.0;36614.0;6864.0;0.0;29993700.0;20751468.0;3741680.0;1637000.0;1042036.0;193980.0;530.0;13400724.0;2512224.0;0.0;81950.0;10224290.0;569,3;184458.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63473.0;1778.0;45980.0;13952.0;0.0;31990230.0;23231118.0;3993216.0;1855216.0;1114618.0;210816.0;576.0;16828680.0;5106432.0;0.0;87405.0;10911616.0;609,117;263219.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;69028.0;1957.0;43113.0;6867.0;0.0;33877326.0;25264248.0;4126660.0;1992301.0;1193912.0;217770.0;595.0;15779358.0;2513322.0;0.0;92561.0;11276257.0;639,567;224066.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62066.0;2007.0;38131.0;6935.0;0.0;33849144.0;22716156.0;3887776.0;1794889.0;1116890.0;203496.0;556.0;13955946.0;2538210.0;0.0;92484.0;10623500.0;590,383;211781.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68946.0;1865.0;45366.0;3978.0;0.0;30674460.0;25234236.0;3742192.0;2007294.0;1114299.0;200202.0;547.0;16603956.0;1455948.0;0.0;83810.0;10225679.0;571,416;268836.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;70704.0;2228.0;44051.0;5909.0;0.0;31489176.0;25877664.0;3823738.0;2051947.0;1113824.0;202398.0;553.0;16122666.0;2162694.0;0.0;86036.0;10448510.0;573,317;260333.0
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);BRASILEIRA;2023;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60503.0;1986.0;54223.0;2520.0;0.0;29529978.0;22144098.0;3479388.0;1778282.0;1112814.0;209718.0;573.0;19845618.0;922320.0;0.0;80683.0;9507519.0;594,333;267475.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;46105.0;1158.0;31234.0;861.0;0.0;33732756.0;16874430.0;3804602.0;1333942.0;1546959.0;225090.0;615.0;11431644.0;315126.0;0.0;92166.0;10395822.0;628,183;156343.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;53453.0;1121.0;36403.0;2224.0;0.0;31743912.0;19563798.0;3482677.0;1549002.0;1433555.0;206790.0;565.0;13323498.0;813984.0;0.0;86732.0;9516154.0;591,283;187640.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;58503.0;1207.0;52198.0;1495.0;0.0;35655720.0;21412098.0;3944246.0;1682553.0;1614748.0;232410.0;635.0;19104468.0;547170.0;0.0;97420.0;10777383.0;654,183;158092.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;54947.0;1097.0;37996.0;1747.0;0.0;32369040.0;20110602.0;3698717.0;1573265.0;1449911.0;220698.0;603.0;13906536.0;639402.0;0.0;88440.0;10106484.0;601,984;140361.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;56920.0;1226.0;14391.0;2074.0;0.0;36444816.0;20832720.0;4156103.0;1614181.0;1811806.0;247782.0;677.0;5267106.0;759084.0;0.0;99576.0;11356265.0;678,4;127882.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59820.0;1010.0;18309.0;1650.0;0.0;34734132.0;21894120.0;3962664.0;1700005.0;1697428.0;234606.0;641.0;6701094.0;603900.0;0.0;94902.0;10827716.0;647,117;140901.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;62385.0;1031.0;15009.0;2111.0;0.0;36067104.0;22832910.0;4070220.0;1780463.0;1736445.0;240828.0;658.0;5493294.0;772626.0;0.0;98544.0;11121593.0;660,767;171684.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;68093.0;938.0;19544.0;2839.0;0.0;35608140.0;24867504.0;4033627.0;1930473.0;1771596.0;240462.0;657.0;7153104.0;1039074.0;0.0;97290.0;11021592.0;677,083;160619.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;65330.0;1043.0;20230.0;2316.0;0.0;34369596.0;23910780.0;3884358.0;1864497.0;1714095.0;231678.0;633.0;7404180.0;847656.0;0.0;93906.0;10613747.0;633,3;175149.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;59875.0;914.0;29907.0;1325.0;3.0;28266912.0;21914250.0;3358824.0;1719621.0;1569641.0;203496.0;556.0;10945962.0;484950.0;1098.0;77232.0;9177755.0;550,45;178651.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;63902.0;880.0;33636.0;1129.0;0.0;28405260.0;23388132.0;3326044.0;1831885.0;1528904.0;200202.0;547.0;12310776.0;413214.0;0.0;77610.0;9088177.0;536,883;179620.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;60895.0;922.0;33955.0;843.0;0.0;29055276.0;22287570.0;3408710.0;1761348.0;1635424.0;206058.0;563.0;12427530.0;308538.0;0.0;79386.0;9314077.0;552,734;212142.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;1;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22790.0;1067.0;7315.0;582.0;0.0;15055044.0;8341140.0;1343050.0;662209.0;700534.0;127734.0;349.0;2677290.0;213012.0;0.0;41134.0;3670035.0;345,466;93225.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;2;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25490.0;911.0;11895.0;6362.0;0.0;14054034.0;9329340.0;1308598.0;742151.0;661259.0;118950.0;325.0;4353570.0;2328492.0;0.0;38399.0;3575852.0;321,4;104523.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;3;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;31840.0;740.0;11115.0;2204.0;0.0;14960250.0;11653440.0;1382402.0;918443.0;723157.0;127002.0;347.0;4068090.0;806664.0;0.0;40875.0;3777536.0;340,467;110765.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;4;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25864.0;702.0;10818.0;2564.0;0.0;14740650.0;9466224.0;1385686.0;743289.0;691811.0;124806.0;341.0;3959388.0;938424.0;0.0;40275.0;3786479.0;336,983;80682.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;5;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;29853.0;650.0;10353.0;977.0;0.0;14716860.0;10926198.0;1424939.0;857317.0;676488.0;124440.0;340.0;3789198.0;357582.0;0.0;40210.0;3893719.0;325,967;93525.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;6;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25792.0;631.0;7098.0;454.0;0.0;14511168.0;9439872.0;1421416.0;743179.0;679338.0;122976.0;336.0;2597868.0;166164.0;0.0;39648.0;3884084.0;330,667;89497.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;7;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;27942.0;685.0;10062.0;0.0;0.0;15286722.0;10226772.0;1476961.0;809011.0;694788.0;129564.0;354.0;3682692.0;0.0;0.0;41767.0;4035870.0;336,4;105168.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;8;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32644.0;482.0;11948.0;0.0;0.0;15115800.0;11908908.0;1456294.0;939044.0;707314.0;128100.0;350.0;4372968.0;0.0;0.0;41300.0;3979413.0;339,017;113886.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;9;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;28958.0;705.0;11326.0;2067.0;0.0;14751264.0;10598628.0;1374668.0;838298.0;686980.0;125172.0;342.0;4145316.0;756522.0;0.0;40304.0;3756394.0;327,233;107720.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;10;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;29834.0;645.0;11260.0;0.0;0.0;15365046.0;10919244.0;1442217.0;863922.0;714477.0;130296.0;356.0;4121160.0;0.0;0.0;41981.0;3940947.0;342,233;112099.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;11;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;26497.0;635.0;14173.0;0.0;0.0;12027858.0;9697902.0;1131523.0;772450.0;593797.0;102114.0;279.0;5187318.0;0.0;0.0;32863.0;3091970.0;280,6;109440.0
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;BRASILEIRA;2024;12;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;25499.0;641.0;10249.0;385.0;0.0;11342340.0;9332634.0;1047631.0;745325.0;552948.0;96258.0;263.0;3751134.0;140910.0;0.0;30990.0;2862751.0;260,95;114076.0
